ID,EmployerName,MinPositionSalary,MaxPositionSalary,OvertimePay,LumpSumPay,OtherPay,EmployeesRetirementCostCovered,HealthDentalVision,DOB,PensionFormula,EmployerURL,Location,TotalWages
26821,Dr. Babasaheb Ambedkar Open University,85188,150792,0,0,0,0,19041.45,19-10-1985,2.00% @ 55,baou.edu.in,Ahmedabad,105410.91
65395,Krantiguru Shyamji Krishna Verma Kachchh University,46764,82152,29.92,0,650,0,17631.72,15-11-1974,2.00% @ 55,kskvku.digitaluniversity.ac,Bhuj,62937.52
28132,Dr. Babasaheb Ambedkar Open University,37152,65268,3225.39,0,3981.93,,23270.64,04-02-1968,2.00% @ 55,baou.edu.in,,55915.51
8289,Sardarkrushinagar Dantiwada Agricultural University,85188,150792,0,0,0,,23270.64,26-06-1956,2.00% @ 55,sdau.edu.in,Palanpur,107434.24
76950,Maharaja Sayajirao University of Baroda,44712,157800,0,0,258,,9807.72,07-05-1965,2.00% @ 55,msubaroda.ac.in,Vadodara,96384.88
117945,Shri Govind Guru University,41028,72084,0,0,10651,,17631.72,24-02-1966,2.00% @ 55,sggu.ac.in,Godhra,69537.16
60760,Gujarat University,49284,86568,767.01,0,650,,9080.04,14-02-1964,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,64449.79
65196,Gujarat University,28152,66204,0,0,724.1,,0,22-02-1972,,gujaratuniversity.org.in,Ahmedabad,7061.66
65456,Krantiguru Shyamji Krishna Verma Kachchh University,34152,59976,0,0,650,0,23270.64,02-09-1980,2.00% @ 55,kskvku.digitaluniversity.ac,Bhuj,46323.68
47819,Gujarat Ayurved University,85188,150792,0,0,0,0,23270.64,21-02-1988,2.00% @ 55,ayurveduniversity.edu.in,Jamnagar,95237.88
75044,Gujarat Technological University,22879.56,38749.56,0,0,6237.12,0,0,22-04-1971,,gtu.ac.in,Ahmedabad,6237.12
92392,Gujarat Forensic Sciences University,49512,66192,0,0,0,,-119.73,03-06-1985,2.00% @ 62,gfsu.edu.in,,6414.92
32531,Anand Agricultural University,22879.56,38749.56,0,0,1349.4,0,0,21-06-1982,,www.aau.in,Anand ,1349.4
67749,Gujarat Technological University,46764,82152,0,0,1023.79,0,1769.64,21-03-1978,2.00% @ 55,gtu.ac.in,,60463.9
75868,Gujarat Technological University,22879.56,38749.56,0,0,2562,0,0,22-11-1967,,gtu.ac.in,Ahmedabad,2562
12361,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,100.1,0,0,17-10-1977,,sdau.edu.in,Palanpur,100.1
14374,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,2191.39,0,0,18-03-1985,,sdau.edu.in,,2191.39
113341,Gujarat National Law University,34152,59976,0,0,689.62,,19478.29,26-07-1951,2.00% @ 62,gnlu.ac.in,Gandhinagar,34109.67
64554,Gujarat University,22879.56,38749.56,0,0,2068,0,0,15-08-1969,,gujaratuniversity.org.in,,2068
108657,Saurashtra University,49512,66192,0,0,0,0,17631.72,23-04-1961,2.00% @ 55,saurashtrauniversity.edu,Rajkot,23558.64
44818,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0,0,3498.1,,0,18-11-1960,,www.mkbhavuni.edu.in,Bhavnagar,6127.1
116940,Shri Govind Guru University,22879.56,38749.56,0,,1513,,0,18-03-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra,4381.76
107274,Saurashtra University,28079.4,41432.76,0,0,0,0,0,22-01-1961,,saurashtrauniversity.edu,Rajkot,1192
15530,Hemchandracharya North Gujarat University,59076,131088,0,0,383.18,,5817.66,14-08-1974,2.00% @ 62,ngu.ac.in,,17072.43
117986,Shri Govind Guru University,49512,66192,0,0,4806.94,0,17631.72,27-11-1966,2.00% @ 55,sggu.ac.in,Godhra,44906.71
95605,Gujarat Forensic Sciences University,22879.56,38749.56,0,0,318,0,0,16-02-1956,,gfsu.edu.in,Gandhinagar,318
78295,Maharaja Sayajirao University of Baroda,67656,143952,0,0,33124,,23270.64,10-04-1976,2.00% @ 55,msubaroda.ac.in,Vadodara,143658.11
62674,Gujarat University,49512,66192,0,0,0,,0,14-10-1961,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad,1594.41
15775,Hemchandracharya North Gujarat University,7260,60312,0,0,3188.8,,0,18-01-1987,Part-Time Seasonal and Temporary (PST) Retirement Plan,ngu.ac.in,Patan,3188.8
57008,Gujarat University of Transplantation Sciences,22879.56,38749.56,0,0,2365.05,,0,09-07-1962,,www.guts.education,Ahmedabad,6153.15
36745,Dharamsinh Desai University,59076,131088,0,0,2999.88,0,0,20-11-1977,,ddu.ac.in,Nadiad,4499.82
67150,Krantiguru Shyamji Krishna Verma Kachchh University,22879.56,38749.56,0,0,1815.3,0,0,07-02-1981,,kskvku.digitaluniversity.ac,,1815.3
5788,Institute of Infrastructure Technology Research and Management,50148,71304,0,0,4459.79,0,1769.64,13-11-1962,2.00% @ 55,iitram.ac.in,,55670.23
118960,Shri Govind Guru University,22879.56,38749.56,0,0,3343.14,,0,11-03-1975,,sggu.ac.in,Godhra,6517.14
54933,Gujarat University of Transplantation Sciences,49512,66192,0,0,818.4,,89.64,11-04-1962,2.00% @ 62,www.guts.education,Ahmedabad,44198.24
120073,Shri Govind Guru University,22879.56,38749.56,0,,137.26,,0,20-03-1980,,sggu.ac.in,Godhra,137.26
82773,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0,0,1593.8,0,0,15-02-1989,,msubaroda.ac.in,Vadodara,1593.8
17877,Shree Somnath Sanskrit University,22879.56,291194.4,0,0,0,0,0,11-02-1965,,sssu.ac.in,,275
31166,Anand Agricultural University,49512,66192,0,0,150,0,0,06-08-1973,2.00% @ 55,www.aau.in,Anand ,4989.2
87569,Navsari Agricultural University,50148,71304,37.24,0,8596.25,,16914.12,22-02-1969,2.00% @ 55,www.nau.in,Navsari,63422.06
30602,Anand Agricultural University,28079.4,41432.76,0,0,0,,0,23-04-1984,,www.aau.in,Anand ,3201.82
86271,Navsari Agricultural University,52464,125736,0,0,650,0,9237.72,24-11-1987,2.00% @ 55,www.nau.in,Navsari,69888.08
121533,Veer Narmad South Gujarat University,67656,143952,0,0,8393.16,0,9237.72,15-02-1960,2.00% @ 55,vnsgu.ac.in,Surat,98619.16
122316,Veer Narmad South Gujarat University,49512,66192,0,0,0,,0,15-11-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,,10484.93
5852,Institute of Infrastructure Technology Research and Management,54648,77856,0,0,1088.79,0,9237.72,21-08-1974,2.00% @ 62,iitram.ac.in,Ahmedabad,56544.79
58312,Gujarat University of Transplantation Sciences,50148,71304,0,,1023.79,,9716.28,15-05-1955,2.00% @ 55,www.guts.education,,53173.83
20224,Ganpat University,22879.56,38749.56,0,0,6035.75,0,0,01-05-1968,,gu.ac.in,Mehsana,9046.55
73640,Gujarat Technological University,22879.56,38749.56,0,0,4079.9,0,0,21-01-1962,,gtu.ac.in,Ahmedabad,5958.7
8873,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0,,0,0,0,23-07-1967,,sdau.edu.in,Palanpur,1719.99
101291,Sardar Patel University,49512,66192,0,0,0,0,0,24-02-1968,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar ,9594.4
88805,Gujarat Forensic Sciences University,44712,157800,0,7393.49,806.5,,8104.37,16-07-1972,2.50% @ 57,gfsu.edu.in,Gandhinagar,124406.43
83294,Maharaja Sayajirao University of Baroda,28152,66204,0,0,0,0,0,02-10-1985,,msubaroda.ac.in,,3379.2
49774,Gujarat Ayurved University,22879.56,38749.56,0,0,1881,0,0,26-07-1967,,ayurveduniversity.edu.in,Jamnagar,1881
112412,Saurashtra University,50148,71304,0,0,1023.79,0,8998.68,24-04-1952,2.00% @ 62,saurashtrauniversity.edu,Rajkot,56979.58
13004,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,897,0,0,25-03-1951,,sdau.edu.in,Palanpur,897
99356,Sardar Patel University,52464,125736,0,0,650,,17631.72,12-08-1984,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar ,70590.84
98373,Sardar Patel University,22879.56,38749.56,0,0,0,,0,15-08-1982,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar ,1716
58346,Gujarat University of Transplantation Sciences,54648,77856,0,0,1023.79,,9319.08,03-01-1971,2.00% @ 62,www.guts.education,Ahmedabad,58005.17
116359,Gujarat National Law University,22879.56,38749.56,0,0,539,0,0,02-08-1965,,gnlu.ac.in,Gandhinagar,539
16360,Hemchandracharya North Gujarat University,59076,131088,0,,600,,89.64,18-01-1964,2.00% @ 62,ngu.ac.in,,59248.32
38912,Dharamsinh Desai University,54648,77856,0,0,1023.79,,9329.16,20-09-1976,2.00% @ 55,ddu.ac.in,Nadiad,61719.99
86574,Navsari Agricultural University,22879.56,38749.56,0,0,6147.5,0,0,15-01-1973,,www.nau.in,,7451
67213,Krantiguru Shyamji Krishna Verma Kachchh University,22879.56,38749.56,0,0,1551,0,0,20-08-1958,,kskvku.digitaluniversity.ac,Bhuj,1551
24312,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0,0,509.49,0,0,22-02-1973,,www.bknmu.edu.in,,509.49
19235,Ganpat University,67656,143952,0,0,0,,9237.72,01-04-1950,2.00% @ 55,gu.ac.in,Mehsana,101572.04
7163,Sardarkrushinagar Dantiwada Agricultural University,31200,48888,0,0,3423.6,,17631.72,09-09-1983,2.00% @ 55,sdau.edu.in,Palanpur,44607.17
61725,Gujarat University,85188,150792,0,0,0,,23270.64,18-09-1958,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,102523.04
44299,Maharaja Krishnakumarsinhji Bhavnagar University,31200,52440,0,0,342.9,0,14.94,12-11-1975,2.00% @ 62,www.mkbhavuni.edu.in,Bhavnagar,4481.63
120375,Shri Govind Guru University,40932,50076,0,25.93,0,,0,11-09-1955,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra,100.02
63304,Gujarat University,59076,131088,0,0,0,,0,01-06-1984,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad,7420.92
26921,Dr. Babasaheb Ambedkar Open University,132,2880,0,0,8911,0,0,04-06-1966,,baou.edu.in,,8911
122227,Veer Narmad South Gujarat University,49512,66192,0,0,0,,0,15-09-1972,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,,3198.1
74892,Gujarat Technological University,22879.56,38749.56,0,0,585,0,0,08-04-1950,,gtu.ac.in,Ahmedabad,585
59391,Gujarat University of Transplantation Sciences,22879.56,38749.56,0,0,391.2,0,0,09-07-1973,,www.guts.education,Ahmedabad,391.2
73886,Gujarat Technological University,22879.56,38749.56,0,0,1897.5,0,0,17-11-1975,,gtu.ac.in,,4252.5
29632,Anand Agricultural University,52464,125736,0,429.28,0,0,0,20-03-1987,2.00% @ 55,www.aau.in,Anand ,666.96
80602,Maharaja Sayajirao University of Baroda,85188,150792,0,0,0,0,0,06-02-1971,,msubaroda.ac.in,Vadodara,17486.4
6416,Sardarkrushinagar Dantiwada Agricultural University,34152,59976,0,0,10852.81,0,23001.17,18-01-1952,2.00% @ 55,sdau.edu.in,,26943.73
86896,Navsari Agricultural University,22879.56,38749.56,0,0,286,,0,08-07-1958,,www.nau.in,Navsari,286
44797,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0,0,5969.8,0,0,09-06-1968,,www.mkbhavuni.edu.in,Bhavnagar,7712.05
45399,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0,0,151.8,0,0,12-05-1970,,www.mkbhavuni.edu.in,,151.8
116835,Shri Govind Guru University,60864,213120,0,0,14727.2,0,7765.9,14-01-1968,2.00% @ 62,sggu.ac.in,Godhra,140615.99
106916,Saurashtra University,85188,150792,0,0,2016,0,0,09-07-1964,,saurashtrauniversity.edu,Rajkot,18144
96340,Gujarat Forensic Sciences University,22879.56,38749.56,0,0,1072.8,0,0,11-11-1989,,gfsu.edu.in,Gandhinagar,1072.8
105466,Saurashtra University,44712,157800,0,0,800,0,17631.72,23-04-1964,2.00% @ 55,saurashtrauniversity.edu,Rajkot,109216.49
49155,Gujarat Ayurved University,22879.56,38749.56,0,0,2468.4,0,0,25-03-1969,,ayurveduniversity.edu.in,Jamnagar,2468.4
19224,Ganpat University,67656,143952,0,0,18270,0,22710.84,05-11-1952,2.00% @ 62,gu.ac.in,,111263.96
82066,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0,0,492,0,0,12-05-1953,,msubaroda.ac.in,Vadodara,492
121815,Veer Narmad South Gujarat University,28079.4,41432.76,0,0,0,,0,13-08-1971,,vnsgu.ac.in,Surat,202.8
64827,Gujarat University,22879.56,38749.56,0,0,4111.8,0,0,21-07-1952,,gujaratuniversity.org.in,Ahmedabad,6037.9
100468,Sardar Patel University,28079.4,41432.76,0,0,0,0,0,01-08-1979,,spuvvn.edu,Vallabh Vidhyanagar ,1078
38999,Dharamsinh Desai University,28152,66204,0,0,0,,0,08-07-1976,,ddu.ac.in,Nadiad,16322.42
117405,Shri Govind Guru University,77616,165516,0,,12405.2,0,9329.16,04-05-1963,,sggu.ac.in,Godhra,119667.44
95415,Gujarat Forensic Sciences University,22879.56,38749.56,0,0,2028.5,,0,27-05-1960,,gfsu.edu.in,Gandhinagar,2028.5
120086,Shri Govind Guru University,22879.56,38749.56,0,0,833,0,0,07-03-1986,,sggu.ac.in,Godhra,833
104689,Sardar Patel University,28152,66204,0,0,2431,0,0,17-09-1972,,spuvvn.edu,Vallabh Vidhyanagar ,3489.01
113760,Gujarat National Law University,49512,311340,0,,10260,0,23270.64,14-03-1966,,gnlu.ac.in,Gandhinagar,119931.42
87025,Navsari Agricultural University,22879.56,38749.56,0,0,618,0,0,14-01-1985,,www.nau.in,Navsari,618
13704,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,3588.3,0,0,14-08-1970,,sdau.edu.in,,3588.3
27278,Dr. Babasaheb Ambedkar Open University,44976,78984,104.58,0,650,0,9237.72,05-04-1950,2.00% @ 62,baou.edu.in,Ahmedabad,56496.16
114164,Gujarat National Law University,85188,150792,0,0,0,,9237.72,09-06-1966,2.00% @ 55,gnlu.ac.in,Gandhinagar,121140.32
24318,Bhakta Kavi Narsinh Mehta University,22879.56,38749.56,0,0,3302.4,0,0,14-02-1961,,www.bknmu.edu.in,Junagadh,3302.4
86187,Navsari Agricultural University,59076,131088,0,0,3171.32,,0,20-10-1957,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,Navsari,6342.64
17031,Hemchandracharya North Gujarat University,22879.56,38749.56,0,0,1031.4,,0,24-06-1950,,ngu.ac.in,Patan,1031.4
617,Raksha Shakti University,37296,78360,0,0,0,,1769.64,07-07-1985,2.00% @ 62,rsu.ac.in,Ahmedabad,45084
98885,Sardar Patel University,62484,79848,5624.89,,1000,0,17229.6,24-06-1967,2.00% @ 62,spuvvn.edu,,68572.77
67082,Krantiguru Shyamji Krishna Verma Kachchh University,22879.56,38749.56,0,0,1586.35,0,0,24-03-1979,,kskvku.digitaluniversity.ac,,1586.35
9016,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0,0,1992,0,0,26-02-1988,,sdau.edu.in,Palanpur,5583
120094,Shri Govind Guru University,22879.56,38749.56,0,0,1953.02,0,0,21-09-1973,,sggu.ac.in,,1953.02
11693,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,1172,,0,11-04-1973,,sdau.edu.in,Palanpur,4832.1
94411,Gujarat Forensic Sciences University,22879.56,38749.56,0,0,1600,0,0,25-04-1970,,gfsu.edu.in,,1600
22826,Bhakta Kavi Narsinh Mehta University,49512,66192,0,0,265.73,0,0,08-10-1973,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.bknmu.edu.in,Junagadh,1785.19
118113,Shri Govind Guru University,49512,66192,0,,2145.51,,0,25-04-1969,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra,4242.5
118625,Shri Govind Guru University,22879.56,38749.56,0,,0,,0,04-04-1988,,sggu.ac.in,Godhra,247.5
54155,Gujarat University of Transplantation Sciences,28079.4,41432.76,0,0,0,,0,13-05-1961,,www.guts.education,Ahmedabad,1166
112503,Saurashtra University,54648,77856,0,0,2020.29,,9329.16,23-07-1969,2.00% @ 62,saurashtrauniversity.edu,,64552.92
13852,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,3157.5,,0,19-01-1981,,sdau.edu.in,Palanpur,3157.5
44282,Maharaja Krishnakumarsinhji Bhavnagar University,74988,140976,0,0,650,,23270.64,23-01-1958,2.00% @ 55,www.mkbhavuni.edu.in,,104244.28
33133,Anand Agricultural University,22879.56,38749.56,0,0,397.45,0,0,27-09-1965,,www.aau.in,Anand ,1531.45
15357,Hemchandracharya North Gujarat University,22879.56,291194.4,0,0,0,0,0,05-08-1965,2.00% @ 62,ngu.ac.in,Patan,17961.51
58194,Gujarat University of Transplantation Sciences,22879.56,38749.56,0,0,2125,0,0,18-09-1952,,www.guts.education,Ahmedabad,2125
119134,Shri Govind Guru University,22879.56,38749.56,0,0,6273.07,0,0,05-06-1964,,sggu.ac.in,Godhra,6273.07
46426,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0,0,6462.9,0,0,12-02-1979,,www.mkbhavuni.edu.in,Bhavnagar,8657.9
35033,Dharamsinh Desai University,85188,150792,0,0,0,0,9237.72,05-09-1968,2.00% @ 55,ddu.ac.in,Nadiad,114725.68
28348,Dr. Babasaheb Ambedkar Open University,22879.56,38749.56,0,,8253,,0,18-06-1989,,baou.edu.in,Ahmedabad,10990
71075,Gujarat Technological University,28079.4,41432.76,0,,0,,0,14-01-1951,,gtu.ac.in,Ahmedabad,91
77452,Maharaja Sayajirao University of Baroda,22879.56,291194.4,0,0,0,0,0,12-11-1973,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara,3938
19218,Ganpat University,59076,131088,0,0,0,0,22015.08,08-09-1980,2.00% @ 62,gu.ac.in,Mehsana,87392.88
26546,Dr. Babasaheb Ambedkar Open University,49248,86508,0,0,650,0,2121.6,18-06-1966,2.00% @ 62,baou.edu.in,Ahmedabad,60249.28
85719,Navsari Agricultural University,49512,66192,0,0,1988,,0,07-04-1960,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,,3976
52256,Gujarat University of Transplantation Sciences,26928,38172,0,0,0,0,0,06-11-1973,,www.guts.education,,13794
15572,Hemchandracharya North Gujarat University,59076,131088,0,,250,0,1478.2,06-02-1958,2.00% @ 62,ngu.ac.in,Patan,18440.22
93838,Gujarat Forensic Sciences University,22879.56,38749.56,0,0,0,,0,11-01-1971,,gfsu.edu.in,Gandhinagar,109.2
101273,Sardar Patel University,49512,66192,0,0,0,0,0,19-05-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar ,1613.07
56948,Gujarat University of Transplantation Sciences,22879.56,38749.56,0,,5807,0,0,06-04-1987,,www.guts.education,Ahmedabad,7989.75
1966,Institute of Infrastructure Technology Research and Management,34152.84,333105.48,0,0,24.06,0,0,03-10-1969,2.00% @ 62,iitram.ac.in,Ahmedabad,6872.98
45997,Maharaja Krishnakumarsinhji Bhavnagar University,22879.56,38749.56,0,0,271.7,,0,02-09-1971,,www.mkbhavuni.edu.in,Bhavnagar,271.7
117732,Shri Govind Guru University,132,2880,0,0,6558.5,0,0,02-01-1974,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra,6558.5
46952,Gujarat Ayurved University,32520,57156,0,0,2851.5,,0,05-09-1952,Part-Time Seasonal and Temporary (PST) Retirement Plan,ayurveduniversity.edu.in,,9277.93
79031,Maharaja Sayajirao University of Baroda,28079.4,41432.76,0,0,0,0,0,27-08-1957,,msubaroda.ac.in,Vadodara,2777
28435,Dr. Babasaheb Ambedkar Open University,22879.56,38749.56,0,,7940.5,,0,06-03-1973,,baou.edu.in,Ahmedabad,10811.5
115068,Gujarat National Law University,59076,131088,0,0,0,,0,19-09-1977,Part-Time Seasonal and Temporary (PST) Retirement Plan,gnlu.ac.in,,3010.24
94267,Gujarat Forensic Sciences University,22879.56,38749.56,0,0,3249.35,0,0,10-08-1986,,gfsu.edu.in,Gandhinagar,4690.35
19509,Ganpat University,33468,58812,1388.79,0,650,0,8698.2,21-02-1965,2.00% @ 62,gu.ac.in,Mehsana,42911.79
76841,Maharaja Sayajirao University of Baroda,37380,65700,0,0,984.96,0,18377.56,06-05-1969,2.00% @ 62,msubaroda.ac.in,Vadodara,47881.12
12757,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,1878,0,0,27-06-1979,,sdau.edu.in,Palanpur,1878
102208,Sardar Patel University,27180,201276,0,2482.91,571.5,,6928.29,13-05-1981,,spuvvn.edu,Vallabh Vidhyanagar ,139517.05
36476,Dharamsinh Desai University,59076,131088,0,0,6132,0,7.47,26-10-1982,2.00% @ 62,ddu.ac.in,Nadiad,40028.05
107140,Saurashtra University,14496,38028,0,0,7000.02,0,0,23-11-1980,,saurashtrauniversity.edu,Rajkot,7000.02
87169,Navsari Agricultural University,22879.56,38749.56,0,0,2167,,0,05-05-1974,,www.nau.in,Navsari,2167
74494,Gujarat Technological University,22879.56,38749.56,0,0,6998.15,,0,14-09-1976,,gtu.ac.in,Ahmedabad,6998.15
104961,Saurashtra University,39456,73944,287.07,0,650,0,23270.64,16-06-1966,2.00% @ 62,saurashtrauniversity.edu,Rajkot,53002.23
23372,Bhakta Kavi Narsinh Mehta University,67656,143952,0,0,0,0,0,17-11-1951,,www.bknmu.edu.in,Junagadh,11742.22
53523,Gujarat University of Transplantation Sciences,85188,150792,0,0,0,,17631.72,06-05-1973,2.00% @ 55,www.guts.education,Ahmedabad,113316.48
15741,Hemchandracharya North Gujarat University,85188,150792,0,0,0,,23270.64,21-08-1967,2.00% @ 55,ngu.ac.in,Patan,91870.16
47487,Gujarat Ayurved University,85188,162768,0,0,7665.6,,89.64,07-05-1987,2.00% @ 55,ayurveduniversity.edu.in,,139758.2
11274,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,1177,,0,06-06-1980,,sdau.edu.in,Palanpur,4615
66269,Krantiguru Shyamji Krishna Verma Kachchh University,49512,66192,0,0,27215.9,0,9319.08,12-06-1965,2.00% @ 55,kskvku.digitaluniversity.ac,,77438.08
57074,Gujarat University of Transplantation Sciences,22879.56,38749.56,0,0,6895.85,,0,08-03-1972,,www.guts.education,Ahmedabad,7599.85
67108,Krantiguru Shyamji Krishna Verma Kachchh University,22879.56,38749.56,0,0,3049.2,,0,25-09-1977,,kskvku.digitaluniversity.ac,Bhuj,3049.2
10421,Sardarkrushinagar Dantiwada Agricultural University,59076,131088,0,0,5047.97,0,9319.08,10-03-1950,2.00% @ 62,sdau.edu.in,Palanpur,53965.24
8519,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0,0,0,0,0,23-06-1983,,sdau.edu.in,,2277
37848,Dharamsinh Desai University,22879.56,38749.56,0,,1731.4,0,0,02-10-1965,,ddu.ac.in,Nadiad,1731.4
106211,Saurashtra University,32832,57672,2257.23,0,650,0,9319.08,04-09-1951,2.00% @ 55,saurashtrauniversity.edu,Rajkot,41937.59
15873,Hemchandracharya North Gujarat University,28079.4,41432.76,0,0,0,,0,25-03-1980,,ngu.ac.in,,843.7
117748,Shri Govind Guru University,14496,38028,0,0,18000,0,0,01-05-1972,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra,18000
